Complexity|MSE|Equation
182|9.064757e-6|abs(mult(mult(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(tanh(tanh(tanh(plus(plus(cube(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(plus(sqrtm(mult(t, -5.7160425)), g4), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386))))), pow(sqrtm(g2), plus(plus(plus(asinh(plus(pow(plus(g4, g4), 0.50896347), 0.8311591)), g3), g1), cube(tanh(greater(g0, -0.004104722)))))), mult(t, 2.776397))))))), g3))), square(plus(plus(g0, 0.545251), plus(sinh(mult(sinh(plus(sinh(plus(plus(mult(plus(plus(plus(plus(g2, plus(plus(plus(g3, mean_g2), t), mean_g2)), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.3837848), pow(plus(t, mean_g2), plus(plus(plus(plus(pow(mult(g2, 3.7971542), plus(mult(t, -4.407116), pow(mean_g2, sqrtm(mean_g2)))), 0.8202037), g4), g4), greater(mult(g3, 0.8397808), t)))), plus(mean_g, mean_g))), g0)), plus(mult(mean_g, 6.370326), 1.2439423))), g1))))))), mean_g), plus(tanh(asinh(plus(plus(asinh(plus(plus(pow(g4, 0.574612), abs(mult(plus(g4, g3), 3.8654788))), -0.59578395)), mean_g), mult(g0, -6.808184)))), plus(pow(g0, plus(abs(plus(plus(plus(plus(g4, 0.13959005), g2), plus(g4, g1)), g0)), mean_g2)), sinh(sinh(mult(abs(g1), 2.6544561)))))))
183|8.792799e-6|plus(abs(mult(mult(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(tanh(tanh(tanh(plus(plus(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(plus(sqrtm(mult(t, -5.7160425)), g4), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386)))), pow(sqrtm(g2), plus(plus(plus(asinh(plus(pow(plus(g4, g4), 0.50896347), 0.8503919)), g3), g1), cube(tanh(greater(g0, -0.004104722)))))), mult(t, 2.7061515))))))), g3))), square(plus(plus(g0, 0.545251), plus(sinh(mult(plus(plus(plus(mult(plus(plus(plus(plus(g2, plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.3837848), pow(t, sinh(plus(plus(plus(plus(pow(mult(g2, 3.7971542), plus(mult(t, -4.407116), pow(mean_g2, sqrtm(mean_g2)))), 0.81066155), g4), g4), greater(mult(g3, 0.8397808), t))))), plus(sqrtm(mean_g2), mean_g)), g0), plus(mult(mean_g, 8.359536), 1.2439423))), g1))))))), mean_g), pow(plus(tanh(asinh(plus(plus(plus(sinh(plus(pow(g4, 0.574612), abs(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), 3.8869984)))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(g0, plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2)), sinh(sinh(mult(abs(g1), 2.6544561))))), 0.7767629))), -0.00030179985)
185|8.784748e-6|plus(abs(mult(mult(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(tanh(tanh(tanh(plus(plus(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(plus(sqrtm(mult(t, -5.7160425)), g4), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386)))), pow(sqrtm(g2), plus(plus(plus(asinh(plus(pow(plus(g4, g4), 0.50896347), 0.8503919)), g3), g1), cube(tanh(greater(g0, -0.004104722)))))), mult(t, 2.7061515))))))), g3))), square(plus(plus(g0, 0.545251), plus(sinh(mult(plus(plus(plus(mult(plus(plus(plus(plus(g2, plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.3837848), pow(plus(t, mean_g2), sinh(plus(plus(plus(plus(pow(mult(g2, 3.7971542), plus(mult(t, -4.407116), pow(mean_g2, sqrtm(mean_g2)))), 0.81066155), g4), g4), greater(mult(g3, 0.8397808), t))))), plus(sqrtm(mean_g2), mean_g)), g0), plus(mult(mean_g, 8.359536), 1.2439423))), g1))))))), mean_g), pow(plus(tanh(asinh(plus(plus(plus(sinh(plus(pow(g4, 0.574612), abs(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), 3.8869984)))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(g0, plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2)), sinh(sinh(mult(abs(g1), 2.6544561))))), 0.7767629))), -0.00030179985)
186|8.784296e-6|plus(abs(mult(mult(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(tanh(tanh(tanh(plus(plus(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(plus(sqrtm(mult(t, -5.7160425)), g4), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386)))), pow(sqrtm(g2), plus(plus(plus(asinh(plus(sinh(pow(plus(g4, g4), 0.50896347)), 0.8503919)), g3), g1), cube(tanh(greater(g0, -0.004104722)))))), mult(t, 2.7061515))))))), g3))), square(plus(plus(g0, 0.545251), plus(sinh(mult(plus(plus(plus(mult(plus(plus(plus(plus(g2, plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.3837848), pow(plus(t, mean_g2), sinh(plus(plus(plus(plus(pow(mult(g2, 3.7971542), plus(mult(t, -4.407116), pow(mean_g2, sqrtm(mean_g2)))), 0.81066155), g4), g4), greater(mult(g3, 0.8397808), t))))), plus(sqrtm(mean_g2), mean_g)), g0), plus(mult(mean_g, 8.359536), 1.2439423))), g1))))))), mean_g), pow(plus(tanh(asinh(plus(plus(plus(sinh(plus(pow(g4, 0.574612), abs(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), 3.8869984)))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(g0, plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2)), sinh(sinh(mult(abs(g1), 2.6544561))))), 0.7767629))), -0.00030179985)
188|8.7836925e-6|plus(abs(mult(mult(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(tanh(tanh(tanh(plus(plus(cube(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(plus(sqrtm(mult(t, -5.7160425)), g4), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386))))), pow(sqrtm(g2), plus(plus(plus(asinh(plus(pow(plus(g4, g4), 0.50896347), 0.8503919)), g3), g1), cube(tanh(greater(g0, -0.004104722)))))), mult(t, 2.7061515))))))), g3))), square(plus(plus(g0, 0.545251), plus(sinh(mult(plus(plus(plus(mult(plus(plus(plus(plus(g2, plus(g3, t)), plus(sqrtm(mean_g2), tanh(mean_g))), mean_g2), t), 2.3837848), pow(plus(t, mean_g2), sinh(plus(plus(plus(plus(pow(mult(g2, 3.7971542), plus(mult(t, -4.407116), pow(mean_g2, sqrtm(mean_g2)))), 0.81066155), g4), g4), greater(mult(g3, 0.8397808), t))))), plus(sqrtm(mean_g2), mean_g)), g0), plus(mult(mean_g, 8.359536), 1.2439423))), g1))))))), mean_g), pow(plus(tanh(asinh(plus(plus(plus(sinh(plus(pow(g4, 0.574612), abs(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), 3.8869984)))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(g0, plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), sinh(g0))), mean_g2)), sinh(sinh(mult(abs(g1), 2.6544561))))), 0.7767629))), -0.00030179985)
190|8.516537e-6|pow(plus(abs(mult(mult(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(tanh(tanh(tanh(plus(plus(sinh(sinh(greater(mult(mean_g, cube(square(pow(plus(plus(sqrtm(mult(t, -5.7160425)), g4), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386)))), pow(sqrtm(g2), plus(plus(plus(pow(plus(g4, g4), 0.564423), 0.8503919), g1), plus(cube(tanh(greater(g0, -0.0036601543))), g2)))), mult(t, 4.7874427))))))), g3))), square(plus(plus(g0, 0.5411989), plus(sinh(mult(plus(plus(sinh(plus(mult(plus(plus(plus(plus(g2, plus(g3, mult(t, pow(mean_g, 0.15481716)))), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.4045737), pow(t, sinh(plus(plus(plus(plus(pow(mult(g2, 4.0265584), plus(mult(t, -3.6080856), pow(mean_g2, sqrtm(mean_g2)))), 0.7801431), g4), g4), greater(mult(g3, 0.8397808), t)))))), plus(sqrtm(mean_g2), mean_g)), g0), plus(mult(mean_g, 11.650265), 1.2660623))), g1))))))), mean_g), pow(plus(tanh(asinh(plus(plus(plus(sinh(plus(pow(g4, 0.574612), abs(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), -3.886789)))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(g0, plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), sinh(plus(g4, g1))), g0)), mean_g2)), sinh(sinh(mult(abs(g1), 2.6544561))))), 0.7149214))), -0.0008364287), 0.984446)
191|8.506056e-6|plus(abs(mult(mult(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(tanh(tanh(tanh(plus(plus(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(plus(sqrtm(mult(t, -5.7160425)), g4), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386)))), pow(sqrtm(g2), plus(plus(plus(pow(plus(g4, g4), 0.54342496), 0.8503919), g1), cube(tanh(greater(g0, -0.004034659)))))), mult(t, 5.441111))))))), g3))), square(plus(asinh(plus(g0, 0.5213151)), plus(sinh(mult(sinh(plus(plus(plus(mult(plus(plus(plus(plus(plus(plus(g2, plus(g3, t)), relu(g0)), mean_g2), plus(plus(sqrtm(mean_g2), mean_g), mean_g2)), mean_g2), t), 2.3837848), pow(t, sinh(plus(plus(plus(plus(pow(mult(g2, 3.7971542), plus(mult(t, -3.9770176), pow(mean_g2, sqrtm(mean_g2)))), 0.81066155), g4), g4), greater(mult(g3, 0.8397808), t))))), plus(sqrtm(mean_g2), mean_g)), g0)), plus(mult(mean_g, 11.120199), 1.2439423))), g1))))))), mean_g), pow(plus(tanh(asinh(plus(plus(plus(sinh(plus(pow(g4, 0.574612), abs(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), 3.8869984)))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(g0, plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, sinh(g1))), g0)), mean_g2)), sinh(sinh(mult(abs(g1), 2.6544561))))), asinh(0.73001915)))), -0.00094202615)
192|8.501349e-6|plus(abs(mult(mult(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(tanh(tanh(tanh(plus(plus(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(plus(sqrtm(mult(t, -5.7160425)), g4), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386)))), pow(sqrtm(g2), plus(plus(plus(pow(plus(g4, g4), 0.54342496), 0.8503919), g1), cube(plus(tanh(greater(g0, -0.004034659)), g3))))), mult(t, 5.441111))))))), g3))), square(plus(asinh(plus(g0, 0.5213151)), plus(sinh(mult(sinh(plus(plus(plus(mult(plus(plus(plus(plus(plus(plus(g2, plus(g3, t)), relu(g0)), mean_g2), plus(plus(sqrtm(mean_g2), mean_g), mean_g2)), mean_g2), t), 2.3837848), pow(t, sinh(plus(plus(plus(plus(pow(mult(g2, 3.7971542), plus(mult(t, -3.9770176), pow(mean_g2, sqrtm(mean_g2)))), 0.81066155), g4), g4), greater(mult(g3, 0.8397808), t))))), plus(sqrtm(mean_g2), mean_g)), g0)), plus(mult(mean_g, 11.120199), 1.2439423))), g1))))))), mean_g), pow(plus(tanh(asinh(plus(plus(plus(sinh(plus(pow(g4, 0.574612), abs(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), 3.8869984)))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(g0, plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, sinh(g1))), g0)), mean_g2)), sinh(sinh(mult(abs(g1), 2.6544561))))), 0.6770858))), -0.00094202615)
193|8.501349e-6|plus(abs(mult(mult(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(tanh(tanh(tanh(plus(plus(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(plus(sqrtm(mult(t, -5.7160425)), g4), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386)))), pow(sqrtm(g2), plus(plus(plus(pow(plus(g4, g4), 0.54342496), 0.8503919), g1), cube(plus(tanh(greater(g0, -0.004034659)), g3))))), mult(t, 5.441111))))))), g3))), square(plus(asinh(plus(g0, 0.5213151)), plus(sinh(mult(sinh(plus(plus(plus(mult(plus(plus(plus(plus(plus(plus(g2, plus(g3, t)), relu(g0)), mean_g2), plus(plus(sqrtm(mean_g2), mean_g), mean_g2)), mean_g2), t), 2.3837848), pow(t, sinh(plus(plus(plus(plus(pow(mult(g2, 3.7971542), plus(mult(t, -3.9770176), pow(mean_g2, sqrtm(mean_g2)))), 0.81066155), g4), g4), greater(mult(g3, 0.8397808), t))))), plus(sqrtm(mean_g2), mean_g)), g0)), plus(mult(mean_g, 11.120199), 1.2439423))), g1))))))), mean_g), pow(plus(tanh(asinh(plus(plus(plus(sinh(plus(pow(g4, 0.574612), abs(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), 3.8869984)))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(g0, plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, sinh(g1))), g0)), mean_g2)), sinh(sinh(mult(abs(g1), 2.6544561))))), asinh(0.73001915)))), -0.00094202615)
194|8.500088e-6|plus(abs(mult(mult(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(tanh(tanh(tanh(plus(plus(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(plus(sqrtm(mult(t, -5.7160425)), g4), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386)))), pow(sqrtm(g2), plus(plus(plus(pow(plus(g4, g4), 0.54342496), 0.8503919), g1), cube(plus(tanh(greater(g0, -0.004034659)), g3))))), mult(t, 5.441111))))))), g3))), square(plus(asinh(plus(g0, 0.5213151)), plus(sinh(mult(sinh(plus(plus(plus(mult(plus(plus(plus(plus(plus(plus(g2, plus(g3, t)), relu(g0)), mean_g2), plus(plus(sqrtm(mean_g2), mean_g), mean_g2)), mean_g2), t), 2.3837848), pow(t, sinh(plus(plus(plus(plus(pow(mult(g2, 3.7971542), plus(mult(t, -3.9770176), pow(mean_g2, sqrtm(mean_g2)))), 0.81066155), g4), g4), greater(mult(g3, 0.8397808), t))))), plus(sqrtm(mean_g2), mean_g)), g0)), plus(sinh(mult(mean_g, 11.120199)), 1.2439423))), g1))))))), mean_g), pow(plus(tanh(asinh(plus(plus(plus(sinh(plus(pow(g4, 0.574612), abs(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), 3.8869984)))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(g0, plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, sinh(g1))), g0)), mean_g2)), sinh(sinh(mult(abs(g1), 2.6544561))))), asinh(0.73001915)))), -0.00094202615)
197|8.443273e-6|mult(plus(abs(mult(mult(sinh(sinh(sinh(pow(plus(tanh(tanh(tanh(tanh(tanh(plus(plus(cube(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(plus(sqrtm(mult(t, -5.7160425)), g4), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386))))), pow(plus(sqrtm(g2), t), plus(plus(pow(g4, 0.46146372), 0.87352437), cube(sinh(plus(asinh(greater(g0, -0.0041556456)), pow(plus(g2, g3), 0.34047487))))))), mult(t, 5.1367507))))))), g3), square(plus(plus(g0, 0.545251), plus(sinh(mult(plus(plus(plus(mult(plus(plus(plus(g2, plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.3975635), pow(plus(t, mean_g2), plus(plus(plus(sinh(plus(pow(mult(g2, 3.980732), plus(mult(t, -4.521063), pow(mean_g2, sqrtm(mean_g2)))), 0.8071062)), g4), g4), greater(mult(g3, 0.8397808), t)))), plus(sqrtm(mean_g2), mean_g)), g0), plus(mult(mean_g, 9.996465), 1.2952665))), g1))))))), mean_g), pow(plus(tanh(asinh(plus(plus(plus(sinh(plus(pow(g4, 0.574612), abs(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), -3.8861728)))), -0.59578395), mean_g), mult(sinh(g0), -6.808184)))), plus(pow(asinh(asinh(g0)), plus(asinh(abs(plus(plus(asinh(tanh(plus(plus(g4, 0.13359687), g2))), plus(g4, g1)), sinh(sinh(g0))))), relu(g4))), sinh(sinh(mult(abs(g1), 2.6544561))))), 0.6775674))), -0.00076861), plus(g3, 1.1270725))
198|8.439488e-6|mult(plus(abs(mult(mult(sinh(sinh(sinh(pow(plus(tanh(tanh(tanh(tanh(tanh(plus(plus(cube(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(plus(sqrtm(mult(t, -5.7160425)), g4), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386))))), pow(plus(sqrtm(g2), t), plus(plus(pow(g4, 0.46146372), 0.87352437), cube(sinh(plus(asinh(greater(g0, -0.0041556456)), pow(plus(g2, g3), 0.34047487))))))), mult(t, 5.1367507))))))), g3), square(plus(plus(g0, 0.545251), plus(sinh(mult(plus(plus(plus(mult(plus(plus(plus(plus(g2, plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.3975635), pow(plus(t, mean_g2), plus(plus(plus(sinh(plus(pow(mult(g2, 3.980732), plus(mult(t, -4.521063), pow(mean_g2, sqrtm(mean_g2)))), 0.8071062)), g4), g4), greater(mult(g3, 0.8397808), t)))), plus(sqrtm(mean_g2), mean_g)), g0), plus(mult(mean_g, 9.996465), 1.2952665))), g1))))))), mean_g), pow(plus(tanh(asinh(plus(plus(plus(sinh(plus(pow(g4, 0.574612), abs(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), -3.8861728)))), -0.59578395), mean_g), mult(sinh(g0), -6.808184)))), plus(pow(asinh(asinh(g0)), plus(asinh(abs(plus(plus(tanh(plus(plus(g4, 0.13359687), g2)), plus(g4, g1)), sinh(sinh(g0))))), relu(g4))), sinh(sinh(mult(abs(g1), 2.6544561))))), 0.6775674))), -0.00076861), plus(g3, 1.1436217))
199|8.435081e-6|mult(plus(abs(mult(mult(sinh(sinh(sinh(pow(plus(tanh(tanh(tanh(tanh(tanh(plus(plus(cube(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(plus(sqrtm(mult(t, -5.7160425)), g4), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386))))), pow(plus(sqrtm(g2), t), plus(plus(pow(g4, 0.46146372), 0.87352437), cube(sinh(plus(asinh(greater(g0, -0.0041556456)), pow(plus(g2, g3), 0.34047487))))))), mult(t, 5.1367507))))))), g3), square(plus(plus(g0, 0.545251), plus(sinh(mult(plus(plus(plus(mult(plus(plus(plus(plus(g2, plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.3975635), pow(plus(t, mean_g2), plus(plus(plus(sinh(plus(pow(mult(g2, 3.980732), plus(mult(t, -4.521063), pow(mean_g2, sqrtm(mean_g2)))), 0.8071062)), g4), g4), greater(mult(g3, 0.8397808), t)))), plus(sqrtm(mean_g2), mean_g)), g0), plus(mult(mean_g, 9.996465), 1.2952665))), g1))))))), mean_g), pow(plus(tanh(asinh(plus(plus(plus(sinh(plus(pow(g4, 0.574612), abs(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), -3.8861728)))), -0.59578395), mean_g), mult(sinh(g0), -6.808184)))), plus(pow(asinh(asinh(g0)), plus(asinh(abs(plus(plus(asinh(tanh(plus(plus(g4, 0.13359687), g2))), plus(g4, g1)), sinh(sinh(g0))))), relu(g4))), sinh(sinh(mult(abs(g1), 2.6544561))))), 0.6775674))), -0.00079313095), plus(g3, 1.1436217))
200|8.220187e-6|mult(plus(abs(mult(mult(sinh(plus(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(tanh(plus(plus(plus(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(plus(sqrtm(mult(t, -5.7160425)), g4), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386)))), t), pow(sqrtm(g2), plus(plus(plus(plus(asinh(plus(pow(g4, plus(plus(g4, 0.40352553), g4)), 0.8503919)), g1), g2), cube(tanh(greater(g0, -0.003830285)))), g2))), mult(t, 6.449984)))))))), g3))), square(plus(plus(g0, 0.55032915), plus(sinh(mult(plus(plus(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, 0.5817463)), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.386831), pow(t, plus(plus(plus(plus(pow(mult(g2, 3.9576924), plus(mult(t, -5.0317054), pow(mean_g2, sqrtm(mean_g2)))), 0.7975414), g4), g4), greater(mult(g3, 0.8397808), t)))), plus(sqrtm(mean_g2), mean_g)), g0), plus(mult(mean_g, 9.328241), 1.2470485))), g1)))))), mean_g2)), mean_g), pow(plus(tanh(asinh(plus(plus(plus(pow(g4, 0.54693335), abs(mult(g4, 3.032464))), -0.59578395), sinh(mult(g0, -5.860255))))), plus(pow(g0, abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0))), plus(sinh(sinh(mult(abs(g1), 2.8535101))), g2))), pow(plus(pow(relu(plus(relu(plus(g0, g2)), g3)), sqrtm(t)), 0.4552968), 1.6507721)))), -0.0009925796), 1.0572412)
201|8.210068e-6|mult(plus(abs(mult(mult(sinh(plus(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(tanh(plus(plus(plus(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(plus(sqrtm(mult(t, -5.7160425)), g4), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386)))), t), pow(sqrtm(g2), plus(plus(plus(plus(asinh(plus(pow(g4, plus(plus(g4, 0.40352553), g4)), 0.8503919)), g1), g2), cube(tanh(greater(g0, -0.003830285)))), g2))), mult(t, 6.449984)))))))), g3))), square(plus(plus(g0, 0.55032915), plus(sinh(mult(sinh(plus(plus(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, 0.5817463)), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.386831), pow(t, plus(plus(plus(plus(pow(mult(g2, 3.9576924), plus(mult(t, -5.0317054), pow(mean_g2, sqrtm(mean_g2)))), 0.7975414), g4), g4), greater(mult(g3, 0.8397808), t)))), plus(sqrtm(mean_g2), mean_g)), g0)), plus(mult(mean_g, 9.328241), 1.2470485))), g1)))))), mean_g2)), mean_g), pow(plus(tanh(asinh(plus(plus(plus(pow(g4, 0.54693335), abs(mult(g4, -3.059219))), -0.59578395), sinh(mult(g0, -5.860255))))), plus(pow(g0, abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0))), plus(sinh(sinh(mult(abs(g1), 2.8535101))), g2))), pow(plus(pow(relu(plus(relu(plus(g0, g2)), g3)), sqrtm(t)), 0.4552968), 1.6507721)))), -0.0009925796), 1.0572412)
202|8.209371e-6|mult(plus(abs(mult(mult(sinh(relu(plus(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(tanh(plus(plus(plus(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(plus(sqrtm(mult(t, -5.7160425)), g4), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386)))), t), pow(sqrtm(g2), plus(plus(plus(plus(asinh(plus(pow(g4, plus(plus(g4, 0.40352553), g4)), 0.8503919)), g1), g2), cube(tanh(greater(g0, -0.003830285)))), g2))), mult(t, 6.449984)))))))), g3))), square(plus(plus(g0, 0.55032915), plus(sinh(mult(sinh(plus(plus(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, 0.5817463)), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.386831), pow(t, plus(plus(plus(plus(pow(mult(g2, 3.9576924), plus(mult(t, -5.0317054), pow(mean_g2, sqrtm(mean_g2)))), 0.7975414), g4), g4), greater(mult(g3, 0.8397808), t)))), plus(sqrtm(mean_g2), mean_g)), g0)), plus(mult(mean_g, 9.328241), 1.2470485))), g1)))))), mean_g2))), mean_g), pow(plus(tanh(asinh(plus(plus(plus(pow(g4, 0.54693335), abs(mult(g4, -3.059219))), -0.59578395), sinh(mult(g0, -5.860255))))), plus(pow(g0, abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0))), plus(sinh(sinh(mult(abs(g1), 2.8535101))), g2))), pow(plus(pow(relu(plus(relu(plus(g0, g2)), g3)), sqrtm(t)), 0.4552968), 1.6507721)))), -0.0009925796), 1.0572412)
203|8.204855e-6|mult(plus(abs(mult(mult(sinh(plus(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(tanh(plus(plus(plus(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(plus(sqrtm(mult(t, -5.7160425)), g4), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386)))), t), pow(sqrtm(g2), plus(plus(plus(plus(asinh(plus(pow(g4, plus(plus(g4, 0.40352553), g4)), 0.8503919)), g1), g2), cube(tanh(greater(g0, -0.003830285)))), g2))), mult(t, 6.449984)))))))), g3))), square(plus(plus(g0, 0.55032915), plus(sinh(mult(sinh(plus(plus(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, 0.5817463)), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.386831), pow(t, plus(plus(plus(plus(pow(mult(g2, 3.9576924), plus(mult(t, -5.0317054), pow(mean_g2, sqrtm(mean_g2)))), 0.7975414), g4), g4), greater(mult(g3, 0.8397808), t)))), plus(sqrtm(mean_g2), mean_g)), g0)), plus(mult(mean_g, 9.328241), 1.2470485))), g1)))))), mean_g2)), mean_g), pow(plus(tanh(asinh(plus(plus(plus(pow(g4, 0.54693335), abs(mult(g4, -3.1586542))), -0.59578395), sinh(mult(g0, -5.860255))))), plus(pow(g0, abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0))), plus(sinh(sinh(mult(abs(g1), 2.8535101))), g2))), plus(pow(plus(pow(relu(plus(relu(plus(g0, g2)), g3)), sqrtm(t)), 0.4552968), 1.7018356), g0)))), -0.0009925796), 1.0572412)
